dataset,id,seed,severity,truth,fault_k,budget,bacd_exact,bacd_f1,bacd_probes,bacd_confidence,random_probe_exact,random_probe_f1,shapley_exact,shapley_f1,exhaustive_probes
hotpotqa,5a7da6015542995f4f40229d,2026,0.4,E+A+G,3,12,0,0.8571428571428571,4,0.9690669514438561,0,0.5,1,1.0,32
hotpotqa,5a7da6015542995f4f40229d,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.999813880541567,1,1.0,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,S+R,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,R+E,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,E+A,2,12,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,S+R+E,3,12,0,0.8,7,0.9807894118596421,0,0.8,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,R+E+A,3,12,1,1.0,7,0.9990431081440182,0,0.8,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,E+A+G,3,12,0,0.8571428571428571,4,0.9690669514438561,0,0.5,1,1.0,32
hotpotqa,5ab8723c55429934fafe6dbc,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.999813880541567,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,S+R,2,12,1,1.0,7,0.9807894118596421,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,R+E,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,E+A,2,12,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,S+R+E,3,12,0,0.8,7,0.9807894118596421,0,0.8,0,0.6666666666666666,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,R+E+A,3,12,1,1.0,7,0.9990431081440182,1,1.0,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,E+A+G,3,12,0,0.8571428571428571,4,0.9690669514438561,0,0.5,1,1.0,32
hotpotqa,5ab502ae5542991779162d4c,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.999813880541567,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,S+R,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,R+E,2,12,1,1.0,9,0.9906293737801607,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,E+A,2,12,1,1.0,6,0.9975874272005605,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,S+R+E,3,12,0,0.8,9,0.9906293737801607,0,0.8,0,0.6666666666666666,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,R+E+A,3,12,1,1.0,9,0.9836280803865467,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,E+A+G,3,12,1,1.0,8,0.981623566915747,1,1.0,1,1.0,32
hotpotqa,5ab8ae585542991b5579efd8,2026,0.4,R+E+A+G,4,12,1,1.0,9,0.9999799510497078,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,S+R,2,12,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,R+E,2,12,1,1.0,5,0.9809822227894678,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,E+A,2,12,1,1.0,5,0.9734873099843556,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,S+R+E,3,12,1,1.0,8,0.9862733167174825,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,R+E+A,3,12,1,1.0,6,0.9331254771446139,1,1.0,1,1.0,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,E+A+G,3,12,1,1.0,7,0.92178373265318,1,1.0,0,0.6666666666666666,32
hotpotqa,5a83d0ed5542996488c2e4e7,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.9999965154029136,1,1.0,0,0.75,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,S+R,2,12,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,R+E,2,12,1,1.0,7,0.9990539541269504,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,E+A,2,12,1,1.0,5,0.9691157448603255,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,S+R+E,3,12,1,1.0,9,0.9973344287867938,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,R+E+A,3,12,1,1.0,8,0.9929051752452394,1,1.0,1,1.0,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,E+A+G,3,12,1,1.0,5,0.9650475903069132,1,1.0,0,0.6666666666666666,32
hotpotqa,5a7e23655542997cc2c47528,2026,0.4,R+E+A+G,4,12,1,1.0,7,0.9892658375936623,1,1.0,0,0.75,32
hotpotqa,5a77322055429972597f1494,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,S+R,2,12,1,1.0,3,0.9362994292519476,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,R+E,2,12,1,1.0,6,0.9433240728800251,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,E+A,2,12,1,1.0,5,0.9691157448603255,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,S+R+E,3,12,1,1.0,9,0.9966352563625808,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,R+E+A,3,12,1,1.0,7,0.9788755084276975,1,1.0,1,1.0,32
hotpotqa,5a77322055429972597f1494,2026,0.4,E+A+G,3,12,1,1.0,5,0.9650475903069132,1,1.0,0,0.6666666666666666,32
hotpotqa,5a77322055429972597f1494,2026,0.4,R+E+A+G,4,12,1,1.0,7,0.9956976566012105,1,1.0,0,0.75,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,S+R,2,12,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,R+E,2,12,1,1.0,5,0.9809822227894678,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,E+A,2,12,1,1.0,5,0.9734873099843556,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,S+R+E,3,12,1,1.0,6,0.9778351609917308,0,0.6666666666666666,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,R+E+A,3,12,1,1.0,6,0.9331254771446139,1,1.0,1,1.0,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,E+A+G,3,12,1,1.0,7,0.92178373265318,1,1.0,0,0.6666666666666666,32
hotpotqa,5abf1a6b5542997ec76fd3c1,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.9999965154029136,1,1.0,0,0.75,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,S+R,2,12,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,R+E,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,E+A,2,12,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,S+R+E,3,12,0,0.8,3,0.9142336461520691,0,0.8,0,0.6666666666666666,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,R+E+A,3,12,1,1.0,5,0.9386953610111718,1,1.0,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,E+A+G,3,12,0,0.8,4,0.9806902867432967,0,0.8,1,1.0,32
hotpotqa,5a8595a85542992a431d1b48,2026,0.4,R+E+A+G,4,12,1,1.0,4,0.999999999236171,1,1.0,0,0.75,32
hotpotqa,5a88b3b4554299206df2b336,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a88b3b4554299206df2b336,2026,0.4,A+G,2,12,0,0.6666666666666666,5,0.996412511982546,0,0.6666666666666666,1,1.0,32
hotpotqa,5a88b3b4554299206df2b336,2026,0.4,E+A+G,3,12,0,0.5,5,0.996412511982546,0,0.5,1,1.0,32
hotpotqa,5a88b3b4554299206df2b336,2026,0.4,R+E+A+G,4,12,0,0.4,5,0.996412511982546,0,0.4,1,1.0,32
hotpotqa,5a8460d5554299123d8c2229,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a8460d5554299123d8c2229,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a8460d5554299123d8c2229,2026,0.4,A+G,2,12,0,0.6666666666666666,5,0.996412511982546,0,0.6666666666666666,1,1.0,32
hotpotqa,5a8460d5554299123d8c2229,2026,0.4,E+A+G,3,12,0,0.5,5,0.996412511982546,0,0.5,1,1.0,32
hotpotqa,5a8460d5554299123d8c2229,2026,0.4,R+E+A+G,4,12,0,0.4,5,0.996412511982546,0,0.4,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,S+R,2,12,1,1.0,7,0.9807894118596421,1,1.0,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,R+E,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,E+A,2,12,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,S+R+E,3,12,0,0.8,7,0.9807894118596421,0,0.8,0,0.6666666666666666,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,R+E+A,3,12,1,1.0,7,0.9990431081440182,1,1.0,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,E+A+G,3,12,0,0.8571428571428571,4,0.9690669514438561,0,0.5,1,1.0,32
hotpotqa,5ae12f16554299422ee9961f,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.999813880541567,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,S+R,2,12,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,R+E,2,12,1,1.0,7,0.9990539541269504,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,E+A,2,12,1,1.0,5,0.9691157448603255,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,S+R+E,3,12,1,1.0,9,0.9973344287867938,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,R+E+A,3,12,1,1.0,8,0.9929051752452394,1,1.0,1,1.0,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,E+A+G,3,12,1,1.0,5,0.9650475903069132,1,1.0,0,0.6666666666666666,32
hotpotqa,5a7af23a55429931da12c994,2026,0.4,R+E+A+G,4,12,1,1.0,7,0.9892658375936623,1,1.0,0,0.75,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,S+R,2,12,1,1.0,7,0.9807894118596421,0,0.8,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,R+E,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,E+A,2,12,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,S+R+E,3,12,0,0.8,7,0.9807894118596421,0,0.8,0,0.6666666666666666,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,R+E+A,3,12,1,1.0,7,0.9990431081440182,1,1.0,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,E+A+G,3,12,0,0.8571428571428571,4,0.9690669514438561,0,0.5,1,1.0,32
hotpotqa,5ae5f9b355429929b0807a4b,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.999813880541567,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,S+R,2,12,1,1.0,7,0.9807894118596421,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,R+E,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,E+A,2,12,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,S+R+E,3,12,0,0.8,7,0.9807894118596421,0,0.8,0,0.6666666666666666,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,R+E+A,3,12,1,1.0,7,0.9990431081440182,1,1.0,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,E+A+G,3,12,0,0.8571428571428571,4,0.9690669514438561,0,0.5,1,1.0,32
hotpotqa,5ab7fd6b5542990e739ec7b5,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.999813880541567,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,S+R,2,12,1,1.0,3,0.9362994292519476,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,R+E,2,12,1,1.0,5,0.9033326230283624,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,E+A,2,12,1,1.0,5,0.9730317828522907,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,A+G,2,12,1,1.0,4,0.9806902867432967,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,S+R+E,3,12,1,1.0,6,0.9566733265710189,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,R+E+A,3,12,1,1.0,7,0.9851922482899051,1,1.0,1,1.0,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,E+A+G,3,12,0,0.8571428571428571,5,0.9475347377208692,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5ab2eff05542991669774140,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.9945214491163776,1,1.0,0,0.75,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,S,1,12,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,S+R,2,12,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,R+E,2,12,1,1.0,5,0.9865058974032822,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,E+A,2,12,1,1.0,3,0.9995334904977644,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9696940167019186,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,S+R+E,3,12,1,1.0,3,0.9979709215118736,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,R+E+A,3,12,1,1.0,5,0.989274814690028,1,1.0,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,E+A+G,3,12,0,0.8571428571428571,6,0.915895887844716,0,0.8571428571428571,1,1.0,32
hotpotqa,5a7ee0d05542994959419a88,2026,0.4,R+E+A+G,4,12,1,1.0,6,0.9080575795147519,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,R,1,12,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,E,1,12,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,A,1,12,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,G,1,12,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,S+R,2,12,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,R+E,2,12,1,1.0,9,0.9906293737801607,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,E+A,2,12,1,1.0,6,0.9975874272005605,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,A+G,2,12,0,0.6666666666666666,4,0.9690669514438561,0,0.6666666666666666,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,S+R+E,3,12,0,0.8,9,0.9906293737801607,0,0.8,0,0.6666666666666666,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,R+E+A,3,12,1,1.0,9,0.9836280803865467,1,1.0,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,E+A+G,3,12,1,1.0,8,0.981623566915747,0,0.8571428571428571,1,1.0,32
hotpotqa,5a7efa7a55429930675135ea,2026,0.4,R+E+A+G,4,12,1,1.0,9,0.9999799510497078,1,1.0,1,1.0,32
