run_id,query_id,pipeline_id,is_correct,total_error,interaction_term,dominant_fault,dominant_fault_confidence,phi_scope,phi_facts,phi_aggregation
11593bb32554cc1b894e9e4f514077c9,704a3467-6c0f-5d85-8408-0b3fea714d18,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
43c7d8f309ed47f56b6bc24216c0b787,4e7a6124-87b6-5a4b-a2fe-1898203e9097,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
f5e50639af1d95c96a9e32076174e3d9,4e7a6124-87b6-5a4b-a2fe-1898203e9097,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
437bc8203b266787fa932485c814dba0,4e7a6124-87b6-5a4b-a2fe-1898203e9097,P2-wrong-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
a9ded237ee83686f07b845ee5128d260,4e7a6124-87b6-5a4b-a2fe-1898203e9097,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
05ac3c434f3b9dba0ec5105f3c4745d8,4e7a6124-87b6-5a4b-a2fe-1898203e9097,P4-compound-scope-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
5b28357a9fdf5bc8b3c26f5c1ac2097b,4e7a6124-87b6-5a4b-a2fe-1898203e9097,P5-full-compound,False,0.0,0.0,none,0.0,0.0,0.0,0.0
faab1658067940b33d9b96e1f57f8495,4e7a6124-87b6-5a4b-a2fe-1898203e9097,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
b6b1a610bf37f87a1f0fe15f7477c0a1,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,P0-deterministic-scope-baseline,False,0.0,0.0,none,0.0,0.0,0.0,0.0
e9440b0956b95d5a9a51e7c1470f6de1,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,P1-wrong-scope,False,0.0,0.0,none,0.0,0.0,0.0,0.0
173a9dc030d20d240924d107cedac046,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,P2-wrong-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
275ca4fbf3e4075efe7d5e2bd295445b,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
92e7d8a43ae366671542cea7688233ba,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,P4-compound-scope-facts,False,0.33333333333333337,0.0,scope,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0
a4201139b397357bb05084ffe0d17a6a,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,P5-full-compound,False,0.33333333333333337,0.0,scope,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0
32807401b5fa07c5f8c758e395156e3c,f71235c4-a9b0-5c02-bf6d-079e2416e6bc,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
95063cc774a23a2171ad706fd26d76bf,6b115df3-5d7e-5939-aaac-f70414019f3b,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
eb07e575d8fd105838322a0b5b3db04b,6b115df3-5d7e-5939-aaac-f70414019f3b,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
b6d72df9ade2e135f1a78618afe32584,6b115df3-5d7e-5939-aaac-f70414019f3b,P2-wrong-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
0cb1268417aaecdf37d30d124e68c384,6b115df3-5d7e-5939-aaac-f70414019f3b,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
fb9d86525017e3ae9505b30ea35fc4c5,6b115df3-5d7e-5939-aaac-f70414019f3b,P4-compound-scope-facts,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
e2b9c9027c296aa8313d6c45834a9baf,6b115df3-5d7e-5939-aaac-f70414019f3b,P5-full-compound,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
8db2ebc013c0ff23abdf9538290adc7e,6b115df3-5d7e-5939-aaac-f70414019f3b,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
40eb085fad36502c0dea8bb59b753982,8ad25855-29a5-5582-8eb8-966a363350c0,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
c0907529967b250be833c3836e0a0719,8ad25855-29a5-5582-8eb8-966a363350c0,P1-wrong-scope,False,0.0,0.0,none,0.0,0.0,0.0,0.0
70833252a23fdce2bd02ef99e0fa8bb2,8ad25855-29a5-5582-8eb8-966a363350c0,P2-wrong-facts,False,0.8,0.0,scope,0.4,0.4,0.4,0.0
ced888f90074b3fa773b7d04910ed551,8ad25855-29a5-5582-8eb8-966a363350c0,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
adf2da0658c9ce5ec7323093393b63c9,8ad25855-29a5-5582-8eb8-966a363350c0,P4-compound-scope-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
d2f25dc6c4fb278cd04ecdf7f722f86a,8ad25855-29a5-5582-8eb8-966a363350c0,P5-full-compound,False,0.0,0.0,none,0.0,0.0,0.0,0.0
0b0a3b99c5d2fc712e8744ee37a58ace,8ad25855-29a5-5582-8eb8-966a363350c0,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
92d2ab897f290c717c9b10a2a17b3dd3,b22f80b4-01ca-5c03-abd2-455a3496ee4f,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
ddb176578c8c5159965fa43b8732b5cd,b22f80b4-01ca-5c03-abd2-455a3496ee4f,P1-wrong-scope,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
e92df2481eb5c241249335b55b47e3cc,b22f80b4-01ca-5c03-abd2-455a3496ee4f,P2-wrong-facts,False,0.8,0.0,scope,0.4,0.4,0.4,0.0
a4cc11cbea486b1f32b56cf9c9883d0c,b22f80b4-01ca-5c03-abd2-455a3496ee4f,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
8b845f66b8fbc22ad76b140f0f019b2a,b22f80b4-01ca-5c03-abd2-455a3496ee4f,P4-compound-scope-facts,False,0.8,0.0,scope,0.4,0.4,0.4,0.0
756a5fbb70c906b461ffd590c28a995e,b22f80b4-01ca-5c03-abd2-455a3496ee4f,P5-full-compound,False,0.8,0.0,scope,0.4,0.4,0.4,0.0
cca74ab4a81ade907c2f5b4bd694600c,b22f80b4-01ca-5c03-abd2-455a3496ee4f,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
684adc19a2019bfa56da831f42839b49,f2990f90-25dd-56b0-b778-a942ecc93c5e,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
9268c86db48dec71453ea5598537226b,f2990f90-25dd-56b0-b778-a942ecc93c5e,P1-wrong-scope,False,0.75,0.0,scope,0.375,0.375,0.375,0.0
8ee37a21fc6a3232c75a5d1460835d57,f2990f90-25dd-56b0-b778-a942ecc93c5e,P2-wrong-facts,False,0.5714285714285714,0.0,scope,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
e66b4aeb1512e0cb4b7fe74a538a39f0,f2990f90-25dd-56b0-b778-a942ecc93c5e,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
d622f40666db5454d9cc6e1275c3d273,f2990f90-25dd-56b0-b778-a942ecc93c5e,P4-compound-scope-facts,False,0.75,0.0,scope,0.375,0.375,0.375,0.0
a65580848856ee4834601dc2779a3608,f2990f90-25dd-56b0-b778-a942ecc93c5e,P5-full-compound,False,0.75,0.0,scope,0.375,0.375,0.375,0.0
04ded34e7076bb5cc8140af2e6cb5e6d,f2990f90-25dd-56b0-b778-a942ecc93c5e,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
7a6fd4236cfca7e1da41f456c8840fd0,1763076a-43b2-50ac-8cea-9489108ef287,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
85169ee03f4cd969f2270c6f9883d2ab,1763076a-43b2-50ac-8cea-9489108ef287,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
9c0e746eaec108b208fbdb0a4aedb729,1763076a-43b2-50ac-8cea-9489108ef287,P2-wrong-facts,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
912cc7bf3e9b3c483fdb48cd6c764b3a,1763076a-43b2-50ac-8cea-9489108ef287,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
f49b78f6f34db9a8b9feb3487f5f11ff,1763076a-43b2-50ac-8cea-9489108ef287,P4-compound-scope-facts,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
a780970c66d79d6ff40ddbbac88b9126,1763076a-43b2-50ac-8cea-9489108ef287,P5-full-compound,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
f16b0a9283c8079b2f27c26bbd0e0701,1763076a-43b2-50ac-8cea-9489108ef287,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
dd0aeaaad1402aa3d5a64fdb08aa5454,03ec385d-74eb-5cc6-ba8b-c8489b678514,P0-deterministic-scope-baseline,False,0.0,0.0,none,0.0,0.0,0.0,0.0
9121209bb47ac1046cd75e1a547915df,03ec385d-74eb-5cc6-ba8b-c8489b678514,P1-wrong-scope,False,0.0,0.0,none,0.0,0.0,0.0,0.0
fcbf1e1e51b4a141658216d9c522dc6b,03ec385d-74eb-5cc6-ba8b-c8489b678514,P2-wrong-facts,False,0.5714285714285714,0.0,scope,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
a1a0a4336b229ad2d2a8e66e1c2cfdde,03ec385d-74eb-5cc6-ba8b-c8489b678514,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
170af950d125ad71d8e1fccaab46f340,03ec385d-74eb-5cc6-ba8b-c8489b678514,P4-compound-scope-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
dc62bf1d6248dca895d69a51e0f4fe8f,03ec385d-74eb-5cc6-ba8b-c8489b678514,P5-full-compound,False,0.0,0.0,none,0.0,0.0,0.0,0.0
945b9d89967809cab53bfb4e70c5e299,03ec385d-74eb-5cc6-ba8b-c8489b678514,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
83b50c1f8808ddd26f2e5fa0fc335718,128450dd-616d-5cf8-9f46-453e5ab573c1,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
fa61ce16b8e81f7548e470ce228fe02f,128450dd-616d-5cf8-9f46-453e5ab573c1,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
bc269595c386689c1f6d07d68cb0eb74,128450dd-616d-5cf8-9f46-453e5ab573c1,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
1e4240556a77b46e62c68ff8c5f4e6cf,128450dd-616d-5cf8-9f46-453e5ab573c1,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
4c7359666cd36326a7aff52c805b98dd,128450dd-616d-5cf8-9f46-453e5ab573c1,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
e40561237f102a162e54e7a1c8900572,128450dd-616d-5cf8-9f46-453e5ab573c1,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
3b3e42418ae6f379ca259b5d790335b7,128450dd-616d-5cf8-9f46-453e5ab573c1,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
8758c4177dc02222324868fa0852e9f1,3048b6f6-0b00-5275-a183-17ad19ff6b0e,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
088680062697ef7caa4866f62d3d0827,3048b6f6-0b00-5275-a183-17ad19ff6b0e,P1-wrong-scope,False,0.75,0.0,scope,0.375,0.375,0.375,0.0
86c5ec054941024d88a76cb287a7166d,3048b6f6-0b00-5275-a183-17ad19ff6b0e,P2-wrong-facts,False,0.33333333333333337,0.0,scope,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0
4c107f9efc8ac109204e0417ba22d456,3048b6f6-0b00-5275-a183-17ad19ff6b0e,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
04c577c0bae9fcf69b45676fe5d67082,3048b6f6-0b00-5275-a183-17ad19ff6b0e,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
ac0951afd5fec2bea97a1e9f245d9189,3048b6f6-0b00-5275-a183-17ad19ff6b0e,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
e0845485772d7c2a0168d7d0bffac320,3048b6f6-0b00-5275-a183-17ad19ff6b0e,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
4807aeda9439618a864d9f3326d0979a,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
c7494c6822886f128e8711c2aa5306bc,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,P1-wrong-scope,False,0.0,0.0,none,0.0,0.0,0.0,0.0
0e16b92855100f824ebffd96dafde101,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,P2-wrong-facts,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
4084cd8c5da4a40489996f7575c07ecf,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
4cd4d0cffe0ad8140f70647b697739ad,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,P4-compound-scope-facts,False,0.0,0.0,none,0.0,0.0,0.0,0.0
cc66e1e60f982c62e4570940dd30a676,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,P5-full-compound,False,0.0,0.0,none,0.0,0.0,0.0,0.0
96c2fee45b0f0d1279e868a4b53456f7,719e2a9b-0f47-50af-8fa7-83c1e613d1e8,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
0d57cd21727738120cebc51386120b87,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
c8f15583d3e3aa3fb426bb61f871ce45,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
50fac9e97f28b16b6ae6b48885551df4,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
f7f293e98689aa6a88e4b1345d0f0e63,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
f0455112576a711e8959697d02103b17,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
1dbc4d21779f7778a998d431aa6f79fb,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
bad98e68be47ce70a6ad624dc16e8a88,5ea1c4a2-73bd-5a30-8240-abb80b2fada0,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
cb7251195a86266997fd755bb47b82df,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
8cc53aa89b8bfc2aa833ab021ce106c2,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
cd2f1533a3cfb48f071c621ed7a88c44,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
8c36fc30d5efcc10bcece69e8efca029,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
048a136b9ba3bc3f6d98126b4eab01ee,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
3185db570c0623ebb8d86861aad2e922,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
e89ca5df63f7d6bbb82c1156b3878375,fd51a8d3-f9aa-5672-a46f-6074a61edc2b,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
cfdfd558ecf05a59a641ae98816d36c1,3976d816-9641-51a6-b0ae-1c8778c85d9f,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
6173d169da07e0e2a183a72162360d4d,3976d816-9641-51a6-b0ae-1c8778c85d9f,P1-wrong-scope,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
0f6674b4e76c9105105e16ad6dbbf363,3976d816-9641-51a6-b0ae-1c8778c85d9f,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
0d38da9ade02c3da696bd0f22a789b51,3976d816-9641-51a6-b0ae-1c8778c85d9f,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
dffd876546eac1dbf5b53d6ff3476b7e,3976d816-9641-51a6-b0ae-1c8778c85d9f,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
e1b8bc8fbff3f0c60c6041dbd08cd229,3976d816-9641-51a6-b0ae-1c8778c85d9f,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
086080d9789675fe5972f0de65cbcaa0,3976d816-9641-51a6-b0ae-1c8778c85d9f,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
28fe9ac117db3092c0eeb574d8c022f2,75d3b22e-df09-5f31-a9aa-db623771d45a,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
1e7809d7a12c03e1e894e91718fa65cf,75d3b22e-df09-5f31-a9aa-db623771d45a,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
757304b0f701974fcbb4ab23b0cdbaed,75d3b22e-df09-5f31-a9aa-db623771d45a,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
fa58b35463b2c703cc9ec58b41ff006e,75d3b22e-df09-5f31-a9aa-db623771d45a,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
5955e933f5c5fa332fdbdaf7e2dc2ce2,75d3b22e-df09-5f31-a9aa-db623771d45a,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
42fca0a1020b91c2177cd4e649a1f13d,75d3b22e-df09-5f31-a9aa-db623771d45a,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
212b3659bd813a2d8414bfa7ef4687e7,75d3b22e-df09-5f31-a9aa-db623771d45a,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
5e7eab043d0ed2565a2fa045b48aaac8,2148f104-320e-502a-9c70-6d5afefc85a8,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
83ebc68c6fcdfc3044c4932a39e64821,2148f104-320e-502a-9c70-6d5afefc85a8,P1-wrong-scope,False,0.5,0.0,scope,0.25,0.25,0.25,0.0
ae18506041d9984b3cbaaf10914df0b7,2148f104-320e-502a-9c70-6d5afefc85a8,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
c3480a8daed653bfb5f5640ea6cda939,2148f104-320e-502a-9c70-6d5afefc85a8,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
099338abb984e62088ec1fc9cac1be43,2148f104-320e-502a-9c70-6d5afefc85a8,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
a01e1c2fce0af7916a95854e194ff4b4,2148f104-320e-502a-9c70-6d5afefc85a8,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
f4aff4443528e26027a4ae1157310d38,2148f104-320e-502a-9c70-6d5afefc85a8,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
d594237191d514b4035a65674cae0ff2,3936262c-06fa-52bf-986e-c32b1bc74d3c,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
d4b38c481b0b261755aabbd1bfd807ca,3936262c-06fa-52bf-986e-c32b1bc74d3c,P1-wrong-scope,False,0.37142857142857144,0.0,scope,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.0
7ddcb617038e10634bc8c3f7dbcc7fe9,3936262c-06fa-52bf-986e-c32b1bc74d3c,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
1a0bfc27b795c85bf2187f7bec1dfbf4,3936262c-06fa-52bf-986e-c32b1bc74d3c,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
487e0ed2fe6906178fd506855f3faea0,3936262c-06fa-52bf-986e-c32b1bc74d3c,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
e794be9e85250cae34512af64f4d1250,3936262c-06fa-52bf-986e-c32b1bc74d3c,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
7cf01e3115f5a17f835501936ed5b676,3936262c-06fa-52bf-986e-c32b1bc74d3c,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
0735690610036e3dbe7e7d7e754f886d,177bc3df-fc3c-541e-8f4c-bb3976b3a147,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
e87968540387ec09f18b7259a79daa6d,177bc3df-fc3c-541e-8f4c-bb3976b3a147,P1-wrong-scope,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
91ef64f3f5740ee18ef472d210477dbe,177bc3df-fc3c-541e-8f4c-bb3976b3a147,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
099eaa68ab1b2f31e0a27f76606900de,177bc3df-fc3c-541e-8f4c-bb3976b3a147,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
fb99e3ba6614982ad7912df9fc441c46,177bc3df-fc3c-541e-8f4c-bb3976b3a147,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
960f66626b3c6ea3af39d8dab3ddbd6f,177bc3df-fc3c-541e-8f4c-bb3976b3a147,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
a76b9ccf923717a8aadafb4a8611723a,177bc3df-fc3c-541e-8f4c-bb3976b3a147,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
62af94eed6ade6b32fc642153f429f06,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
4af2aafae3e744b9f478d55e8ed4eef2,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
84ba8ccf2c32b27249f92195dbbc498a,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
7e5b9064f742dfce65c2a32609a776a4,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
29db6fad8d001c562b19b4116b33c8ac,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
f747fcf27a5bd3a8c62d38eb0f2f6689,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
98ed3ad769a3ef3d8d4dea58fd76eb12,4f7df71e-3efe-5e86-b14b-c599d29f2bb4,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
c2560bec681654a4a6342ca53e1d534f,d407c367-e222-5c5f-8706-477391508f8e,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
e22615637f1385b6d8d3977ef8f0c218,d407c367-e222-5c5f-8706-477391508f8e,P1-wrong-scope,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
cc4e7a25db9a6f2d05a164011c59a4a3,d407c367-e222-5c5f-8706-477391508f8e,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
2eb60c7b11482926244c3a7f58f1df29,d407c367-e222-5c5f-8706-477391508f8e,P3-wrong-aggregation,True,0.0,0.0,none,0.0,0.0,0.0,0.0
d32fcd3fa88ee5394465d230d945f7e0,d407c367-e222-5c5f-8706-477391508f8e,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
8346f0a4a05a2c9b3c551480cd8f2dec,d407c367-e222-5c5f-8706-477391508f8e,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
05bda3b52fee089aa414400c767bf43d,d407c367-e222-5c5f-8706-477391508f8e,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
07c34b61b96f1e78e4debe9a0e658369,0938c36b-29e4-59df-9ba3-2bdddebf163c,P0-deterministic-scope-baseline,True,0.0,0.0,none,0.0,0.0,0.0,0.0
b21bf6d3b31ee98aa8fbe5080ee5d5b2,0938c36b-29e4-59df-9ba3-2bdddebf163c,P1-wrong-scope,True,0.0,0.0,none,0.0,0.0,0.0,0.0
76080bf861406d6608065a75adfed35b,0938c36b-29e4-59df-9ba3-2bdddebf163c,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
e0bd2fa42c30067cc56e585ddc79e618,0938c36b-29e4-59df-9ba3-2bdddebf163c,P3-wrong-aggregation,False,0.0,0.0,none,0.0,0.0,0.0,0.0
d05be64429a91155a084e59ec4717559,0938c36b-29e4-59df-9ba3-2bdddebf163c,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
30a378dba7363fa6356ebb5ffef6b572,0938c36b-29e4-59df-9ba3-2bdddebf163c,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
2fcfe4c297b8b827c0a015ce2794c830,0938c36b-29e4-59df-9ba3-2bdddebf163c,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
f7962875efda28221d6d0246aff2fc21,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,P0-deterministic-scope-baseline,False,1.8925182582956836e-17,0.0,scope,0.0,0.0,0.0,0.0
89f83050447bc60dc58a7c678a418c2c,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,P1-wrong-scope,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
43dc9a60134b88e6483efaa463f7074b,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,P2-wrong-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
9ee445d039d02b396e5ad654a589e18a,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,P3-wrong-aggregation,False,1.8925182582956836e-17,0.0,scope,0.0,0.0,0.0,0.0
1e39f477c4b80b365a327969f97470c8,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,P4-compound-scope-facts,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
a6b0bfd733f5bdc31fcb644e1aa6be95,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,P5-full-compound,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
9d7ddda8067e6d7ab0beb10665dd36f8,43340a2c-04d9-5a47-aebe-1e87bc7d7bed,gnn-extractor,False,1.0,0.0,scope,0.5,0.5,0.5,0.0
